Symbol	POL SNP cum. AF	POL SNP cum. AC	POL SNP cum. AN	GnomAD NFE SNP cum. AF	GnomAD NFE SNP cum. AC	GnomAD NFE SNP cum. AN	P-value	Cum. SNP AF fold change	fisher_p	symbol	min(mean_depth)	avg(mean_depth)	max(mean_depth)	min(pct10x)	avg(pct10x)	max(pct10x)	min(pct20x)	avg(pct20x)	max(pct20x)	FILTER	pscaled_fisher_p	pscaled_P-value	diff	greater_AF_in
APIP	0.0	0	2152	1.54851e-05	1	64598	1967.99999999834	0.0	1.0	APIP	38.48	38.47999954223633	38.48	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.2940250940949563	-1.54851e-05	NFE
ASPH	0.0	0	2152	3.1027e-05	2	64598	1967.9999999999	0.0	1.0	ASPH	38.07	38.06999969482422	38.07	100.0	100.0	100.0	99.36	99.36000061035156	99.36	PASS	-0.0	-3.2940250940953004	-3.1027e-05	NFE
ARPC1B	0.0	0	0	0.0	0	0	0.0	0.0	1.0	ARPC1B	44.18	44.18000030517578	44.18	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	0.0	0.0	NFE
ARSA	0.002324718	5	2152	0.002695356	174	64598	1789.48351740326	-0.21342011466016	1.0	ARSA	35.89	35.88999938964844	35.89	100.0	100.0	100.0	96.43	96.43000030517578	96.43	PASS	-0.0	-3.2527277025395027	-0.00037063799999999996	NFE
ARSG	0.0	0	2152	0.00010843	7	64598	1967.99999999942	0.0	1.0	ARSG	34.03	34.029998779296875	34.03	100.0	100.0	100.0	99.65	99.6500015258789	99.65	PASS	-0.0	-3.2940250940951947	-0.00010843	NFE
ASAH1	0.0	0	2152	0.0002168253	14	64598	1967.99999999258	0.0	1.0	ASAH1	36.76	36.7599983215332	36.76	100.0	100.0	100.0	98.14	98.13999938964844	98.14	PASS	-0.0	-3.2940250940936853	-0.0002168253	NFE
ASCC1	0.0	0	2152	0.0001394114	9	64598	1967.99999999999	0.0	1.0	ASCC1	39.42	39.41999816894531	39.42	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.2940250940953204	-0.0001394114	NFE
ASNS	0.0	0	2152	0.0001703524	11	64598	1967.99999999998	0.0	1.0	ASNS	37.32	37.31999969482422	37.32	100.0	100.0	100.0	98.61	98.61000061035156	98.61	PASS	-0.0	-3.294025094095318	-0.0001703524	NFE
ASPM	0.000929368	2	2152	0.0010865877	70	64598	1967.99999999995	-0.225482745196607	1.0	ASPM	35.42	35.41999816894531	35.42	100.0	100.0	100.0	99.95	99.9499969482422	99.95	PASS	-0.0	-3.2940250940953115	-0.00015721970000000002	NFE
ARMC4	0.0	0	2152	0.0002168191	14	64598	1967.99999999258	0.0	1.0	ARMC4	35.24	35.295000076293945	35.35	100.0	100.0	100.0	99.47	99.47500228881836	99.48	PASS	-0.0	-3.2940250940936853	-0.0002168191	NFE
ATAD1	0.0	0	2152	1.54871e-05	1	64598	1967.99999999834	0.0	1.0	ATAD1	34.17	34.16999816894531	34.17	100.0	100.0	100.0	99.1	99.0999984741211	99.1	PASS	-0.0	-3.2940250940949563	-1.54871e-05	NFE
ATAD3A	0.0	0	2152	1.54828e-05	1	64598	1967.99999999834	0.0	1.0	ATAD3A	45.21	45.209999084472656	45.21	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.2940250940949563	-1.54828e-05	NFE
ATCAY	0.0	0	0	0.0	0	0	0.0	0.0	1.0	ATCAY	41.01	41.0099983215332	41.01	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	0.0	0.0	NFE
ATG5	0.0	0	0	0.0	0	0	0.0	0.0	1.0	ATG5	38.09	38.09000015258789	38.09	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	0.0	0.0	NFE
ATIC	0.0	0	2152	0.0002322925	15	64598	1967.99999999973	0.0	1.0	ATIC	37.0	37.0	37.0	100.0	100.0	100.0	99.33	99.33000183105467	99.33	PASS	-0.0	-3.294025094095263	-0.0002322925	NFE
ATOH7	0.0	0	0	0.0	0	0	0.0	0.0	1.0	ATOH7	50.24	50.2400016784668	50.24	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	0.0	0.0	NFE
ARNT2	0.0	0	0	0.0	0	0	0.0	0.0	1.0	ARNT2	37.82	37.81999969482422	37.82	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	0.0	0.0	NFE
ARMC2	0.0	0	2152	1.54856e-05	1	64598	1967.99999999834	0.0	1.0	ARMC2	34.97	34.970001220703125	34.97	100.0	100.0	100.0	97.03	97.02999877929688	97.03	PASS	-0.0	-3.2940250940949563	-1.54856e-05	NFE
BLOC1S5	0.0	0	0	0.0	0	0	0.0	0.0	1.0	BLOC1S5	40.55	40.54999923706055	40.55	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	0.0	0.0	NFE
ARG1	0.0	0	2152	4.64636e-05	3	64598	1967.99999999687	0.0	1.0	ARG1	37.37	37.369998931884766	37.37	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.294025094094632	-4.64636e-05	NFE
APOB	0.0	0	2152	0.0001084137	7	64598	1967.99999999942	0.0	1.0	APOB	36.38	36.380001068115234	36.38	100.0	100.0	100.0	99.8	99.8000030517578	99.8	PASS	-0.0	-3.2940250940951947	-0.0001084137	NFE
APOC2	0.0	0	0	0.0	0	0	0.0	0.0	1.0	APOC2	34.15	34.150001525878906	34.15	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	0.0	0.0	NFE
APOE	0.0	0	2152	0.0003873646	25	64598	1434.97315112856	0.0	1.0	APOE	38.13	38.130001068115234	38.13	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.1568437753377494	-0.0003873646	NFE
APRT	0.0	0	2152	0.0003407125	22	64598	1575.84970524008	0.0	1.0	APRT	53.14	53.13999938964844	53.14	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.1975147948176095	-0.0003407125	NFE
AQP7	0.0	0	0	0.0	0	0	0.0	0.0	1.0	AQP7	41.42	41.41999816894531	41.42	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	0.0	0.0	NFE
ARFGEF2	0.0	0	2152	1.54851e-05	1	64598	1967.99999999834	0.0	1.0	ARFGEF2	37.38	37.380001068115234	37.38	100.0	100.0	100.0	99.91	99.91000366210938	99.91	PASS	-0.0	-3.2940250940949563	-1.54851e-05	NFE
ARHGEF1	0.0	0	0	0.0	0	0	0.0	0.0	1.0	ARHGEF1	36.13	36.130001068115234	36.13	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	0.0	0.0	NFE
ARL6IP1	0.0	0	0	0.0	0	0	0.0	0.0	1.0	ARL6IP1	34.45	34.45000076293945	34.45	100.0	100.0	100.0	98.92	98.91999816894533	98.92	PASS	-0.0	0.0	0.0	NFE
ARHGEF18	0.0	0	0	0.0	0	0	0.0	0.0	1.0	ARHGEF18	43.94	43.93999862670898	43.94	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	0.0	0.0	NFE
ARHGEF2	0.0	0	0	0.0	0	0	0.0	0.0	1.0	ARHGEF2	37.79	37.790000915527344	37.79	100.0	100.0	100.0	99.81	99.80999755859376	99.81	PASS	-0.0	0.0	0.0	NFE
ARL13B	0.0	0	2152	7.74857e-05	5	64598	1967.99999999999	0.0	1.0	ARL13B	38.06	38.060001373291016	38.06	100.0	100.0	100.0	98.95	98.9499969482422	98.95	PASS	-0.0	-3.2940250940953204	-7.74857e-05	NFE
ARL2BP	0.0	0	2152	4.64612e-05	3	64598	1967.99999999687	0.0	1.0	ARL2BP	39.82	39.81999969482422	39.82	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.294025094094632	-4.64612e-05	NFE
ARL3	0.0	0	2152	1.54885e-05	1	64598	1967.99999999834	0.0	1.0	ARL3	37.58	37.58000183105469	37.58	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.2940250940949563	-1.54885e-05	NFE
ARL6	0.0	0	2152	7.75001e-05	5	64598	1967.99999999999	0.0	1.0	ARL6	35.96	35.959999084472656	35.96	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.2940250940953204	-7.75001e-05	NFE
ATP2B2	0.0	0	0	0.0	0	0	0.0	0.0	1.0	ATP2B2	39.47	39.470001220703125	39.47	100.0	100.0	100.0	99.01	99.01000213623048	99.01	PASS	-0.0	0.0	0.0	NFE
ATP5F1A	0.0	0	2152	1.54842e-05	1	64598	1967.99999999834	0.0	1.0	ATP5F1A	38.21	38.209999084472656	38.21	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.2940250940949563	-1.54842e-05	NFE
ATP5F1D	0.0	0	0	0.0	0	0	0.0	0.0	1.0	ATP5F1D	45.61	45.61000061035156	45.61	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	0.0	0.0	NFE
BBS9	0.0	0	2152	0.0003719801	24	64598	1479.72505382831	0.0	1.0	BBS9	34.92	34.91999816894531	34.92	100.0	100.0	100.0	99.13	99.12999725341795	99.13	PASS	-0.0	-3.170181027085498	-0.0003719801	NFE
BBIP1	0.0	0	0	0.0	0	0	0.0	0.0	1.0	BBIP1	37.05	37.04999923706055	37.05	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	0.0	0.0	NFE
BBOF1	0.0	0	2152	3.09933e-05	2	64598	1967.9999999999	0.0	1.0	BBOF1	36.76	36.7599983215332	36.76	100.0	100.0	100.0	99.77	99.7699966430664	99.77	PASS	-0.0	-3.2940250940953004	-3.09933e-05	NFE
BBS10	0.0	0	2152	0.0003098001	20	64598	1682.07760454391	0.0	1.0	BBS10	35.55	35.54999923706055	35.55	100.0	100.0	100.0	99.67	99.66999816894533	99.67	PASS	-0.0	-3.225846028588951	-0.0003098001	NFE
BBS12	0.0	0	2152	0.0004026166	26	64598	1392.21477350342	0.0	1.0	BBS12	38.31	38.310001373291016	38.31	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.1437062379702168	-0.0004026166	NFE
BBS4	0.0	0	2152	4.64626e-05	3	64598	1967.99999999687	0.0	1.0	BBS4	36.27	36.27000045776367	36.27	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.294025094094632	-4.64626e-05	NFE
BBS5	0.0	0	2152	0.0001239406	8	64598	1967.99999999027	0.0	1.0	BBS5	42.4	42.400001525878906	42.4	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.2940250940931755	-0.0001239406	NFE
BCAM	0.0	0	2152	1.54856e-05	1	64598	1967.99999999834	0.0	1.0	BCAM	35.41	35.40999984741211	35.41	100.0	100.0	100.0	98.25	98.25	98.25	PASS	-0.0	-3.2940250940949563	-1.54856e-05	NFE
ATP5F1E	0.0	0	0	0.0	0	0	0.0	0.0	1.0	ATP5F1E	38.57	38.56999969482422	38.57	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	0.0	0.0	NFE
BCAT2	0.0	0	0	0.0	0	0	0.0	0.0	1.0	BCAT2	39.02	39.02000045776367	39.02	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	0.0	0.0	NFE
BCL10	0.0	0	0	0.0	0	0	0.0	0.0	1.0	BCL10	39.73	39.72999954223633	39.73	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	0.0	0.0	NFE
BHLHA9	0.0	0	0	0.0	0	0	0.0	0.0	1.0	BHLHA9	42.42	42.41999816894531	42.42	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	0.0	0.0	NFE
BIN1	0.0	0	0	0.0	0	0	0.0	0.0	1.0	BIN1	40.89	40.88999938964844	40.89	100.0	100.0	100.0	98.8	98.8000030517578	98.8	PASS	-0.0	0.0	0.0	NFE
BLNK	0.0	0	0	0.0	0	0	0.0	0.0	1.0	BLNK	37.86	37.86000061035156	37.86	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	0.0	0.0	NFE
BLOC1S3	0.0	0	2152	1.54971e-05	1	64598	1967.99999999834	0.0	1.0	BLOC1S3	36.48	36.47999954223633	36.48	100.0	100.0	100.0	97.85	97.8499984741211	97.85	PASS	-0.0	-3.2940250940949563	-1.54971e-05	NFE
BAIAP2L2	0.0	0	2152	9.29791e-05	6	64598	1967.99999999033	0.0	1.0	BAIAP2L2	39.57	39.56999969482422	39.57	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.2940250940931888	-9.29791e-05	NFE
BAAT	0.0	0	2152	1.5489e-05	1	64598	1967.99999999834	0.0	1.0	BAAT	34.82	34.81999969482422	34.82	100.0	100.0	100.0	99.94	99.94000244140624	99.94	PASS	-0.0	-3.2940250940949563	-1.5489e-05	NFE
B9D2	0.0	0	2152	1.54866e-05	1	64598	1967.99999999834	0.0	1.0	B9D2	38.89	38.88999938964844	38.89	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.2940250940949563	-1.54866e-05	NFE
B4GALT7	0.0	0	2152	0.0003252146	21	64598	1627.59291652805	0.0	1.0	B4GALT7	37.25	37.25	37.25	100.0	100.0	100.0	99.71	99.70999908447266	99.71	PASS	-0.0	-3.2115457910857237	-0.0003252146	NFE
B4GALT1	0.0	0	0	0.0	0	0	0.0	0.0	1.0	B4GALT1	38.45	38.45000076293945	38.45	100.0	100.0	100.0	98.48	98.4800033569336	98.48	PASS	-0.0	0.0	0.0	NFE
B4GALNT1	0.0	0	2152	0.0001086375	7	64598	1967.99999999942	0.0	1.0	B4GALNT1	38.79	38.790000915527344	38.79	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.2940250940951947	-0.0001086375	NFE
B3GAT3	0.0	0	2152	7.74368e-05	5	64598	1967.99999999999	0.0	1.0	B3GAT3	42.58	42.58000183105469	42.58	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.2940250940953204	-7.74368e-05	NFE
B3GALNT2	0.0	0	2152	0.0003252488	21	64598	1627.59291652805	0.0	1.0	B3GALNT2	35.53	35.529998779296875	35.53	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.2115457910857237	-0.0003252488	NFE
AVIL	0.0	0	2152	0.0002323127	15	64598	1967.99999999973	0.0	1.0	AVIL	35.18	35.18000030517578	35.18	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.294025094095263	-0.0002323127	NFE
AUH	0.0	0	2152	0.0001548697	10	64598	1967.99999999352	0.0	1.0	AUH	35.69	35.689998626708984	35.69	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.2940250940938927	-0.0001548697	NFE
ATR	0.0	0	2152	0.0002642796	17	64598	1864.69713259121	0.0	1.0	ATR	36.59	36.59000015258789	36.59	100.0	100.0	100.0	99.54	99.54000091552734	99.54	PASS	-0.0	-3.270608302994159	-0.0002642796	NFE
ATPAF2	0.0	0	0	0.0	0	0	0.0	0.0	1.0	ATPAF2	42.39	42.38999938964844	42.39	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	0.0	0.0	NFE
ATP8A2	0.0	0	2152	7.74699e-05	5	64598	1967.99999999999	0.0	1.0	ATP8A2	37.81	37.810001373291016	37.81	100.0	100.0	100.0	98.16	98.16000366210938	98.16	PASS	-0.0	-3.2940250940953204	-7.74699e-05	NFE
ATP6V1E1	0.0	0	0	0.0	0	0	0.0	0.0	1.0	ATP6V1E1	37.46	37.459999084472656	37.46	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	0.0	0.0	NFE
ATP6V1A	0.0	0	0	0.0	0	0	0.0	0.0	1.0	ATP6V1A	34.48	34.47999954223633	34.48	100.0	100.0	100.0	98.04	98.04000091552734	98.04	PASS	-0.0	0.0	0.0	NFE
ATP6V0A4	0.0	0	2152	0.0003562468	23	64598	1526.62583382596	0.0	1.0	ATP6V0A4	36.03	36.02999877929688	36.03	100.0	100.0	100.0	99.97	99.97000122070312	99.97	PASS	-0.0	-3.183732607313973	-0.0003562468	NFE
ATP6V0A2	0.0	0	2152	0.0001084435	7	64598	1967.99999999942	0.0	1.0	ATP6V0A2	36.76	36.7599983215332	36.76	100.0	100.0	100.0	99.83	99.83000183105467	99.83	PASS	-0.0	-3.2940250940951947	-0.0001084435	NFE
EFL1	0.0	0	0	0.0	0	0	0.0	0.0	1.0	EFL1	36.44	36.43999862670898	36.44	100.0	100.0	100.0	99.19	99.19000244140624	99.19	PASS	-0.0	0.0	0.0	NFE
EIF2AK3	0.0	0	0	0.0	0	0	0.0	0.0	1.0	EIF2AK3	36.28	36.27999877929688	36.28	100.0	100.0	100.0	99.51	99.51000213623048	99.51	PASS	-0.0	0.0	0.0	NFE
MRPL12	0.0	0	2152	6.1954e-05	4	64598	1967.99999998629	0.0	1.0	MRPL12	46.62	46.619998931884766	46.62	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.294025094092297	-6.1954e-05	NFE
KIF1A	0.0	0	2152	4.64617e-05	3	64598	1967.99999999687	0.0	1.0	KIF1A	40.88	40.880001068115234	40.88	100.0	100.0	100.0	99.9	99.9000015258789	99.9	PASS	-0.0	-3.294025094094632	-4.64617e-05	NFE
KHK	0.0	0	0	0.0	0	0	0.0	0.0	1.0	KHK	41.84	41.84000015258789	41.84	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	0.0	0.0	NFE
KIAA0586	0.0	0	2152	0.0001859068	12	64598	1967.99999999999	0.0	1.0	KIAA0586	36.43	36.43000030517578	36.43	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.2940250940953204	-0.0001859068	NFE
KIAA0753	0.0	0	2152	0.0001858567	12	64598	1967.99999999999	0.0	1.0	KIAA0753	37.62	37.619998931884766	37.62	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.2940250940953204	-0.0001858567	NFE
KIAA0825	0.0	0	0	0.0	0	0	0.0	0.0	1.0	KIAA0825	36.76	36.7599983215332	36.76	100.0	100.0	100.0	96.67	96.66999816894533	96.67	PASS	-0.0	0.0	0.0	NFE
KIAA1549	0.0	0	0	0.0	0	0	0.0	0.0	1.0	KIAA1549	37.74	37.7400016784668	37.74	100.0	100.0	100.0	99.94	99.94000244140624	99.94	PASS	-0.0	0.0	0.0	NFE
KIF14	0.0	0	2152	1.54885e-05	1	64598	1967.99999999834	0.0	1.0	KIF14	33.97	33.970001220703125	33.97	100.0	100.0	100.0	99.79	99.79000091552734	99.79	PASS	-0.0	-3.2940250940949563	-1.54885e-05	NFE
KIF1C	0.0	0	2152	3.09794e-05	2	64598	1967.9999999999	0.0	1.0	KIF1C	38.19	38.18999862670898	38.19	100.0	100.0	100.0	98.51	98.51000213623048	98.51	PASS	-0.0	-3.2940250940953004	-3.09794e-05	NFE
KERA	0.0	0	2152	0.0003439503	22	64598	1575.84970524008	0.0	1.0	KERA	35.15	35.150001525878906	35.15	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.1975147948176095	-0.0003439503	NFE
KIFBP	0.0	0	2152	9.29685e-05	6	64598	1967.99999999033	0.0	1.0											PASS	-0.0	-3.2940250940931888	-9.29685e-05	NFE
KISS1	0.0	0	0	0.0	0	0	0.0	0.0	1.0	KISS1	31.5	31.5	31.5	100.0	100.0	100.0	91.32	91.31999969482422	91.32	PASS	-0.0	0.0	0.0	NFE
KISS1R	0.0	0	2152	0.0002013539	13	64598	1967.99999999973	0.0	1.0	KISS1R	46.85	46.84999847412109	46.85	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.294025094095263	-0.0002013539	NFE
KIZ	0.0	0	2152	0.0004491082	29	64598	1274.57799113767	0.0	1.0	KIZ	35.7	35.70000076293945	35.7	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.1053664149990277	-0.0004491082	NFE
KL	0.0	0	2152	4.64588e-05	3	64598	1967.99999999687	0.0	1.0	KL	38.06	38.060001373291016	38.06	100.0	100.0	100.0	98.84	98.83999633789062	98.84	PASS	-0.0	-3.294025094094632	-4.64588e-05	NFE
KLC2	0.0	0	2152	6.19521e-05	4	64598	1967.99999998629	0.0	1.0	KLC2	40.86	40.86000061035156	40.86	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.294025094092297	-6.19521e-05	NFE
KHDC3L	0.0	0	2152	7.74296e-05	5	64598	1967.99999999999	0.0	1.0	KHDC3L	42.78	42.77999877929688	42.78	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.2940250940953204	-7.74296e-05	NFE
KDSR	0.0	0	0	0.0	0	0	0.0	0.0	1.0	KDSR	40.25	40.25	40.25	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	0.0	0.0	NFE
KLHL40	0.0	0	2152	0.000108419	7	64598	1967.99999999942	0.0	1.0	KLHL40	41.4	41.400001525878906	41.4	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.2940250940951947	-0.000108419	NFE
KARS1	0.0	0	2152	0.0002787423	18	64598	1800.31876911647	0.0	1.0											PASS	-0.0	-3.2553494092207043	-0.0002787423	NFE
IVD	0.00139405	3	2152	0.0017653392	114	64598	1746.04087758508	-0.340663108998486	1.0	IVD	40.88	40.880001068115234	40.88	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.2420544070109143	-0.0003712892	NFE
IZUMO1	0.0	0	2152	0.0001548513	10	64598	1967.99999999352	0.0	1.0	IZUMO1	37.24	37.2400016784668	37.24	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.2940250940938927	-0.0001548513	NFE
JAGN1	0.0	0	2152	4.64579e-05	3	64598	1967.99999999687	0.0	1.0	JAGN1	34.49	34.4900016784668	34.49	100.0	100.0	100.0	99.4	99.4000015258789	99.4	PASS	-0.0	-3.294025094094632	-4.64579e-05	NFE
JAM2	0.0	0	2152	6.19444e-05	4	64598	1967.99999998629	0.0	1.0	JAM2	39.65	39.650001525878906	39.65	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.294025094092297	-6.19444e-05	NFE
JUP	0.0	0	2152	1.54899e-05	1	64598	1967.99999999834	0.0	1.0	JUP	37.97	37.970001220703125	37.97	100.0	100.0	100.0	99.07	99.06999969482422	99.07	PASS	-0.0	-3.2940250940949563	-1.54899e-05	NFE
KANK2	0.0	0	2152	1.54943e-05	1	64598	1967.99999999834	0.0	1.0	KANK2	38.56	38.560001373291016	38.56	100.0	100.0	100.0	99.87	99.87000274658205	99.87	PASS	-0.0	-3.2940250940949563	-1.54943e-05	NFE
KATNB1	0.0	0	0	0.0	0	0	0.0	0.0	1.0	KATNB1	41.87	41.869998931884766	41.87	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	0.0	0.0	NFE
KDM5B	0.0	0	2152	1.54885e-05	1	64598	1967.99999999834	0.0	1.0	KDM5B	35.88	35.880001068115234	35.88	100.0	100.0	100.0	99.81	99.80999755859376	99.81	PASS	-0.0	-3.2940250940949563	-1.54885e-05	NFE
KCNJ1	0.0	0	2152	0.0004336573	28	64598	1312.13616405939	0.0	1.0	KCNJ1	37.4	37.400001525878906	37.4	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.117978905337814	-0.0004336573	NFE
KCNJ10	0.0	0	2152	3.09703e-05	2	64598	1967.9999999999	0.0	1.0	KCNJ10	35.01	35.0099983215332	35.01	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.2940250940953004	-3.09703e-05	NFE
KCNJ13	0.0	0	2152	1.54871e-05	1	64598	1967.99999999834	0.0	1.0	KCNJ13	35.91	35.90999984741211	35.91	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.2940250940949563	-1.54871e-05	NFE
KCNMA1	0.0	0	0	0.0	0	0	0.0	0.0	1.0	KCNMA1	36.87	36.869998931884766	36.87	100.0	100.0	100.0	98.81	98.80999755859376	98.81	PASS	-0.0	0.0	0.0	NFE
KCTD17	0.0	0	2152	1.54866e-05	1	64598	1967.99999999834	0.0	1.0	KCTD17	38.43	38.43000030517578	38.43	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.2940250940949563	-1.54866e-05	NFE
KCTD7	0.0	0	0	0.0	0	0	0.0	0.0	1.0	KCTD7	36.86	36.86000061035156	36.86	100.0	100.0	100.0	99.86	99.86000061035156	99.86	PASS	-0.0	0.0	0.0	NFE
KLHDC2	0.0	0	2152	4.64684e-05	3	64598	1967.99999999687	0.0	1.0	KLHDC2	37.14	37.13999938964844	37.14	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.294025094094632	-4.64684e-05	NFE
KLHL41	0.0	0	2152	3.0978e-05	2	64598	1967.9999999999	0.0	1.0	KLHL41	36.36	36.36000061035156	36.36	100.0	100.0	100.0	96.63	96.62999725341795	96.63	PASS	-0.0	-3.2940250940953004	-3.0978e-05	NFE
IBA57	0.0	0	0	0.0	0	0	0.0	0.0	1.0	IBA57	38.26	38.2599983215332	38.26	100.0	100.0	100.0	99.85	99.8499984741211	99.85	PASS	-0.0	0.0	0.0	NFE
LAT	0.0	0	0	0.0	0	0	0.0	0.0	1.0	LAT	39.3	39.29999923706055	39.3	100.0	100.0	100.0	99.46	99.45999908447266	99.46	PASS	-0.0	0.0	0.0	NFE
LAMB2	0.0	0	2152	0.0001858739	12	64598	1967.99999999999	0.0	1.0	LAMB2	41.36	41.36000061035156	41.36	100.0	100.0	100.0	99.97	99.97000122070312	99.97	PASS	-0.0	-3.2940250940953204	-0.0001858739	NFE
LAMC2	0.0	0	2152	0.0001402988	9	64598	1967.99999999999	0.0	1.0	LAMC2	34.72	34.720001220703125	34.72	100.0	100.0	100.0	99.73	99.7300033569336	99.73	PASS	-0.0	-3.2940250940953204	-0.0001402988	NFE
LAMC3	0.0	0	2152	7.74412e-05	5	64598	1967.99999999999	0.0	1.0	LAMC3	41.39	41.38999938964844	41.39	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.2940250940953204	-7.74412e-05	NFE
LAMTOR1	0.0	0	2152	4.6465e-05	3	64598	1967.99999999687	0.0	1.0	LAMTOR1	36.09	36.09000015258789	36.09	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.294025094094632	-4.6465e-05	NFE
LARGE1	0.0	0	2152	1.54866e-05	1	64598	1967.99999999834	0.0	1.0	LARGE1	33.78	33.779998779296875	33.78	100.0	100.0	100.0	99.44	99.44000244140624	99.44	PASS	-0.0	-3.2940250940949563	-1.54866e-05	NFE
LARS1	0.0	0	2152	3.09809e-05	2	64598	1967.9999999999	0.0	1.0											PASS	-0.0	-3.2940250940953004	-3.09809e-05	NFE
LBR	0.0	0	2152	9.29891e-05	6	64598	1967.99999999033	0.0	1.0	LBR	35.53	35.529998779296875	35.53	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.2940250940931888	-9.29891e-05	NFE
LACC1	0.0	0	2152	1.54923e-05	1	64598	1967.99999999834	0.0	1.0	LACC1	35.17	35.16999816894531	35.17	100.0	100.0	100.0	98.59	98.58999633789062	98.59	PASS	-0.0	-3.2940250940949563	-1.54923e-05	NFE
LCA5	0.0	0	2152	0.0001239954	8	64598	1967.99999999027	0.0	1.0	LCA5	35.24	35.2400016784668	35.24	100.0	100.0	100.0	99.23	99.2300033569336	99.23	PASS	-0.0	-3.2940250940931755	-0.0001239954	NFE
LCAT	0.0	0	2152	0.0002788388	18	64598	1800.31876911647	0.0	1.0	LCAT	39.92	39.91999816894531	39.92	100.0	100.0	100.0	100.0	100.0	100.0	PASS	-0.0	-3.2553494092207043	-0.0002788388	NFE
