Symbol	POL SNP cum. AF	POL SNP cum. AC	POL SNP cum. AN	GnomAD NFE SNP cum. AF	GnomAD NFE SNP cum. AC	GnomAD NFE SNP cum. AN	P-value	Cum. SNP AF fold change	fisher_p	fisher_p_corr	fisher_q	symbol	min(mean_depth)	avg(mean_depth)	max(mean_depth)	min(pct10x)	avg(pct10x)	max(pct10x)	min(pct20x)	avg(pct20x)	max(pct20x)	FILTER	pscaled_fisher_p	pscaled_fisher_p_corr	pscaled_P-value	diff	greater_AF_in
AGL	0.0	0	2152	0.0008829933	57	64598	593.113220873081	0.0	0.2658982811448372	499.0910737088594	1.0	AGL	37.65	37.650001525878906	37.65	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.5752844700837213	-2.698179802537625	-2.773137604843031	-0.0008829933	NFE
ETFDH	0.0	0	2152	0.0008983203	58	64598	579.379142844089	0.0	0.26630429951741325	499.85317019418466	1.0	ETFDH	35.12	35.119998931884766	35.12	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.5746218217637857	-2.6988424508575606	-2.7629628569175164	-0.0008983203	NFE
GALNS	0.0	0	2152	0.00091423	59	64598	566.020522362783	0.0	0.2669817562131363	501.12475641205685	1.0	GALNS	41.78	41.77999877929688	41.78	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.5735184144656373	-2.6999458581557088	-2.7528321778090032	-0.00091423	NFE
PIGG	0.000464684	1	2152	0.0015952013	103	64598	570.559492338259	-1.77941661462592	0.2676301742175368	502.3418370063166	1.0	PIGG	35.42	35.41999816894531	35.42	100.0	100.0	100.0	99.4	99.4000015258789	99.4	PASS	0.572464923200908	-2.7009993494204383	-2.7563009350770207	-0.0011305173	NFE
CPLANE1	0.000464684	1	2152	0.0016111475	104	64598	559.247531892413	-1.79376670238674	0.2679585014192908	502.9581071640088	1.0	CPLANE1	35.57	35.56999969482422	35.57	100.0	100.0	100.0	99.23	99.2300033569336	99.23	PASS	0.5719324597029726	-2.7015318129183736	-2.747604076116238	-0.0011464635	NFE
TPO	0.000464684	1	2152	0.0016271536	105	64598	548.171299693466	-1.80802856898563	0.26843688110007435	503.85602582483955	1.0	TPO	42.3	42.29999923706055	42.3	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.5711578157836854	-2.7023064568376607	-2.738916293678769	-0.0011624696000000002	NFE
SLC45A2	0.0	0	2152	0.0009448297	61	64598	540.377986644268	0.0	0.26911875229135496	505.13589805087327	1.0	SLC45A2	39.78	39.77999877929688	39.78	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.5700560393863277	-2.703408233235019	-2.73269764887396	-0.0009448297	NFE
MAN2B1	0.0	0	2152	0.0009396294	61	64598	540.377986644268	0.0	0.26911875229135496	505.13589805087327	1.0	MAN2B1	38.61	38.61000061035156	38.61	100.0	100.0	100.0	99.88	99.87999725341795	99.88	PASS	0.5700560393863277	-2.703408233235019	-2.73269764887396	-0.0009396294	NFE
RARS1	0.0	0	2152	0.0009761256	63	64598	516.088132578195	0.0	0.2722457062453846	511.00519062258684	1.0											PASS	0.5650389610437803	-2.708425311577566	-2.7127238726040317	-0.0009761256	NFE
PKD1L1	0.0	0	2152	0.0009755852	63	64598	516.088132578195	0.0	0.2722457062453846	511.00519062258684	1.0	PKD1L1	36.09	36.09000015258789	36.09	100.0	100.0	100.0	99.54	99.54000091552734	99.54	PASS	0.5650389610437803	-2.708425311577566	-2.7127238726040317	-0.0009755852	NFE
TTN	0.000464684	1	2152	0.0017046166	110	64598	496.147013183866	-1.87512541083014	0.27299021394648837	512.4026315775586	1.0	TTN	35.79	35.790000915527344	35.79	99.76	99.76000213623048	99.76	98.82	98.81999969482422	98.82	PASS	0.5638529211102167	-2.7096113515111298	-2.695610381236851	-0.0012399326	NFE
BCKDHA	0.0	0	2152	0.0009913916	64	64598	504.422376064952	0.0	0.2741609592063637	514.6001204303446	1.0	BCKDHA	41.84	41.84000015258789	41.84	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.5619943891103532	-2.7114698835109934	-2.7027943435354462	-0.0009913916	NFE
PHYH	0.000929368	2	2152	0.0004647551	30	64598	1200.54211831122	0.999779274150168	0.2760505236132931	518.146832822151	1.0	PHYH	34.7	34.70000076293945	34.7	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.5590114247522502	-2.714452847869096	-3.079377400902237	0.00046461289999999997	PL
ALG12	0.000929368	2	2152	0.0004646467	30	64598	1200.54211831122	1.0001158092056	0.2760505236132931	518.146832822151	1.0	ALG12	43.84	43.84000015258789	43.84	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.5590114247522502	-2.714452847869096	-3.079377400902237	0.00046472129999999996	PL
GAS2L2	0.0	0	2152	0.00100682	65	64598	493.062072880333	0.0	0.2763005433380287	518.61611984548	1.0	GAS2L2	38.3	38.29999923706055	38.3	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.5586182610535368	-2.7148460115678095	-2.692901597192914	-0.00100682	NFE
SPATA5	0.0	0	2152	0.0010221784	66	64598	481.997293808313	0.0	0.2786569421798752	523.0390804716258	1.0	SPATA5	34.67	34.66999816894531	34.67	100.0	100.0	100.0	99.96	99.95999908447266	99.96	PASS	0.5549301328953957	-2.7185341397259504	-2.683044599883215	-0.0010221784	NFE
CLRN1	0.000464684	1	2152	0.0001393707	9	64598	1409.01252328842	1.73732267653355	0.2794431247029675	524.51474506747	1.0	CLRN1	36.61	36.61000061035156	36.61	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.5537065711090684	-2.719757701512278	-3.148914853131277	0.0003253133	PL
KNSTRN	0.000464684	1	2152	0.000139366	9	64598	1409.01252328842	1.73737132937828	0.2794431247029675	524.51474506747	1.0	KNSTRN	40.91	40.90999984741211	40.91	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.5537065711090684	-2.719757701512278	-3.148914853131277	0.000325318	PL
POMP	0.000464684	1	2152	0.00013941	9	64598	1409.01252328842	1.73691592014415	0.2794431247029675	524.51474506747	1.0	POMP	37.81	37.810001373291016	37.81	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.5537065711090684	-2.719757701512278	-3.148914853131277	0.00032527399999999996	PL
NDUFB9	0.000465116	1	2152	0.0001393514	9	64598	1409.01252328842	1.73886307284131	0.2794431247029675	524.51474506747	1.0	NDUFB9	33.66	33.65999984741211	33.66	100.0	100.0	100.0	93.88	93.87999725341795	93.88	PASS	0.5537065711090684	-2.719757701512278	-3.148914853131277	0.0003257646	PL
MKS1	0.000464684	1	2152	0.0001394052	9	64598	1409.01252328842	1.73696559416621	0.2794431247029675	524.51474506747	1.0	MKS1	34.04	34.040000915527344	34.04	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.5537065711090684	-2.719757701512278	-3.148914853131277	0.0003252788	PL
PIGQ	0.000464684	1	2152	0.0001393778	9	64598	1409.01252328842	1.73724918279426	0.2794431247029675	524.51474506747	1.0	PIGQ	41.01	41.0099983215332	41.01	100.0	100.0	100.0	99.7	99.6999969482422	99.7	PASS	0.5537065711090684	-2.719757701512278	-3.148914853131277	0.0003253062	PL
TMPRSS3	0.003252786	7	2152	0.0051879623	335	64598	528.469299857031	-0.673492084874073	0.28037278544998245	526.259718289617	1.0	TMPRSS3	37.72	37.720001220703125	37.72	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.5522641437100042	-2.721200128911342	-2.7230197630910347	-0.0019351762999999995	NFE
HGD	0.00278854	6	2152	0.0017192306	111	64598	688.269590318579	0.697746899611689	0.28286567414039754	530.9388703615261	1.0	HGD	33.68	33.68000030517578	33.68	100.0	100.0	100.0	97.76	97.76000213623048	97.76	PASS	0.5484197511499117	-2.7250445214714345	-2.837758581629007	0.0010693094	PL
OXCT1	0.0027881	6	2152	0.0017969056	116	64598	793.699673542186	0.633767687667871	0.2943838811669777	552.5585449504172	1.0	OXCT1	39.41	39.40999984741211	39.41	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.5310859732471821	-2.742378299374164	-2.8996562016753518	0.0009911943999999998	PL
AP4S1	0.00151362	3	2152	0.0028952758	187	64598	528.340989593512	-0.935697727151456	0.2980933159160625	559.5211539744492	1.0	AP4S1	39.46	39.459999084472656	39.46	100.0	100.0	100.0	99.79	99.79000091552734	99.79	PASS	0.5256477619523257	-2.7478165106690207	-2.722914305299323	-0.0013816558	NFE
FANCA	0.008828998	19	2152	0.0115709788	747	64598	545.373178996518	-0.390189287236536	0.3020419860151537	566.9328077504435	1.0	FANCA	41.02	41.02000045776367	41.02	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.5199326827802985	-2.7535315898410477	-2.7366937758860814	-0.0027419808	NFE
MYO6	0.000464684	1	2152	0.0001559668	10	64598	1509.45781003823	1.57501100951382	0.30267714326572404	568.124997909764	1.0	MYO6	37.03	37.02999877929688	37.03	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.5190203736531527	-2.754443898968194	-3.178820978820758	0.0003087172	PL
TBCD	0.000464684	1	2152	0.000154887	10	64598	1509.45781003823	1.58503391012444	0.30267714326572404	568.124997909764	1.0	TBCD	38.51	38.5099983215332	38.51	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.5190203736531527	-2.754443898968194	-3.178820978820758	0.000309797	PL
WDR62	0.000464684	1	2152	0.0001548721	10	64598	1509.45781003823	1.58517270285806	0.30267714326572404	568.124997909764	1.0	WDR62	38.15	38.150001525878906	38.15	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.5190203736531527	-2.754443898968194	-3.178820978820758	0.0003098119	PL
AGRN	0.000464684	1	2152	0.00015525	10	64598	1509.45781003823	1.58165670238083	0.30267714326572404	568.124997909764	1.0	AGRN	42.38	42.380001068115234	42.38	100.0	100.0	100.0	99.93	99.93000030517578	99.93	PASS	0.5190203736531527	-2.754443898968194	-3.178820978820758	0.000309434	PL
EVC	0.000929368	2	2152	0.0005039896	33	64598	1356.0237039376	0.882856007306214	0.312105754200207	585.8225006337885	1.0	EVC	39.21	39.209999084472656	39.21	100.0	100.0	100.0	99.08	99.08000183105467	99.08	PASS	0.5056982243037135	-2.767766048317633	-3.1322672812709578	0.00042537839999999994	PL
SGCB	0.000930233	2	2152	0.0005120221	33	64598	1356.0237039376	0.86138603889235	0.312105754200207	585.8225006337885	1.0	SGCB	37.25	37.25	37.25	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.5056982243037135	-2.767766048317633	-3.1322672812709578	0.0004182109	PL
PIGO	0.000929368	2	2152	0.000526601	34	64598	1406.07590254103	0.819539709804037	0.3240478586360002	608.2378306597724	1.0	PIGO	40.03	40.02999877929688	40.03	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.48939084409400124	-2.784073428527345	-3.14800876532462	0.00040276699999999995	PL
BBS2	0.000929368	2	2152	0.0005266076	34	64598	1406.07590254103	0.819521628319951	0.3240478586360002	608.2378306597724	1.0	BBS2	35.42	35.41999816894531	35.42	100.0	100.0	100.0	99.75	99.75	99.75	PASS	0.48939084409400124	-2.784073428527345	-3.14800876532462	0.0004027604	PL
MLC1	0.000464684	1	2152	0.0001703367	11	64598	1601.96996211373	1.44786066555918	0.32516232865233186	610.3296908804269	1.0	MLC1	38.77	38.77000045776367	38.77	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.4878997749048255	-2.785564497716521	-3.2046543685456235	0.00029434729999999997	PL
B3GALT6	0.000466853	1	2152	0.0001731097	11	64598	1601.96996211373	1.43128178718084	0.32516232865233186	610.3296908804269	1.0	B3GALT6	40.72	40.720001220703125	40.72	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.4878997749048255	-2.785564497716521	-3.2046543685456235	0.00029374329999999995	PL
RNASEH2A	0.000464684	1	2152	0.0001703649	11	64598	1601.96996211373	1.44762184073273	0.32516232865233186	610.3296908804269	1.0	RNASEH2A	40.9	40.900001525878906	40.9	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.4878997749048255	-2.785564497716521	-3.2046543685456235	0.00029431909999999995	PL
CEP78	0.000464684	1	2152	0.0001703759	11	64598	1601.96996211373	1.44752869282995	0.32516232865233186	610.3296908804269	1.0	CEP78	37.82	37.81999969482422	37.82	100.0	100.0	100.0	99.67	99.66999816894533	99.67	PASS	0.4878997749048255	-2.785564497716521	-3.2046543685456235	0.0002943081	PL
GDF6	0.000464684	1	2152	0.0001703485	11	64598	1601.96996211373	1.4477607269561	0.32516232865233186	610.3296908804269	1.0	GDF6	34.73	34.72999954223633	34.73	100.0	100.0	100.0	99.32	99.31999969482422	99.32	PASS	0.4878997749048255	-2.785564497716521	-3.2046543685456235	0.0002943355	PL
MADD	0.000464684	1	2152	0.000170331	11	64598	1601.96996211373	1.44790894346597	0.32516232865233186	610.3296908804269	1.0	MADD	38.87	38.869998931884766	38.87	100.0	100.0	100.0	99.67	99.66999816894533	99.67	PASS	0.4878997749048255	-2.785564497716521	-3.2046543685456235	0.000294353	PL
SLC12A3	0.001861779	4	2152	0.0033632248	217	64598	597.345088257437	-0.853163382841087	0.335863051452568	630.4149475764701	1.0	SLC12A3	41.5	41.5	41.5	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.4738377705938172	-2.7996265020275293	-2.776225297004506	-0.0015014458	NFE
UBA5	0.000929368	2	2152	0.002202186	142	64598	586.735718993774	-1.24461445034046	0.3378295129944333	634.1059958905513	1.0	UBA5	39.07	39.06999969482422	39.07	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.47130241287411145	-2.8021618597472346	-2.7684425277760774	-0.0012728180000000002	NFE
CNGA3	0.003252792	7	2152	0.0021993416	142	64598	811.769310436286	0.564606872247849	0.3443275264469515	646.302767140928	1.0	CNGA3	37.43	37.43000030517578	37.43	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.4630282572658049	-2.8104360153555414	-2.9094326284543963	0.0010534504000000002	PL
ARMC9	0.000464684	1	2152	0.0001858452	12	64598	1687.57804892565	1.32214854399696	0.3469228049541268	651.174104898896	1.0	ARMC9	38.31	38.310001373291016	38.31	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.45976715089242115	-2.813697121728925	-3.2272638676861036	0.00027883879999999995	PL
GALK1	0.000464684	1	2152	0.0001858789	12	64598	1687.57804892565	1.32188695846613	0.3469228049541268	651.174104898896	1.0	GALK1	42.43	42.43000030517578	42.43	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.45976715089242115	-2.813697121728925	-3.2272638676861036	0.00027880509999999995	PL
ST3GAL5	0.000464684	1	2152	0.0001858386	12	64598	1687.57804892565	1.32219977995221	0.3469228049541268	651.174104898896	1.0	ST3GAL5	36.55	36.54999923706055	36.55	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.45976715089242115	-2.813697121728925	-3.2272638676861036	0.0002788454	PL
SPINK5	0.000929368	2	2152	0.0005752596	37	64598	1550.73243431438	0.692036816311459	0.35951134064089135	674.8027863829531	1.0	SPINK5	34.2	34.20000076293945	34.2	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.44428740541996325	-2.829176867201383	-3.1905368704602237	0.0003541083999999999	PL
ADA2	0.001858736	4	2152	0.0012854148	83	64598	1264.44111022894	0.532087887464278	0.3660451892005595	687.0668201294502	1.0	ADA2	37.83	37.83000183105469	37.83	100.0	100.0	100.0	99.98	99.9800033569336	99.98	PASS	0.43646529654823696	-2.8369989760731094	-3.101898607426429	0.0005733212	PL
SLC25A13	0.000464684	1	2152	0.0002013573	13	64598	1767.13344265299	1.2064921941829	0.36798191947203	690.7020628490003	1.0	SLC25A13	38.17	38.16999816894531	38.17	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.4341735195504824	-2.839290753070864	-3.247269345895928	0.00026332669999999995	PL
TRH	0.000465116	1	2152	0.000202202	13	64598	1767.13344265299	1.20179330230437	0.36798191947203	690.7020628490003	1.0	TRH	34.29	34.290000915527344	34.29	100.0	100.0	100.0	91.75	91.75	91.75	PASS	0.4341735195504824	-2.839290753070864	-3.247269345895928	0.000262914	PL
SNIP1	0.000464684	1	2152	0.000201376	13	64598	1767.13344265299	1.20635821769134	0.36798191947203	690.7020628490003	1.0	SNIP1	38.01	38.0099983215332	38.01	100.0	100.0	100.0	98.07	98.06999969482422	98.07	PASS	0.4341735195504824	-2.839290753070864	-3.247269345895928	0.00026330799999999997	PL
UROS	0.000929368	2	2152	0.0005884703	38	64598	1597.10501168433	0.659280366308765	0.3711840028411432	696.7123733328258	1.0	UROS	40.58	40.58000183105469	40.58	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.4304107491221558	-2.8430535234991905	-3.2033334724914453	0.00034089769999999997	PL
SACS	0.000929368	2	2152	0.0005886929	38	64598	1597.10501168433	0.658734742864319	0.3711840028411432	696.7123733328258	1.0	SACS	36.05	36.04999923706055	36.05	100.0	100.0	100.0	99.96	99.95999908447266	99.96	PASS	0.4304107491221558	-2.8430535234991905	-3.2033334724914453	0.00034067509999999995	PL
LAMA2	0.001858736	4	2152	0.0013014497	84	64598	1294.51371894416	0.514202322140245	0.3714880595017759	697.2830876848333	1.0	LAMA2	35.51	35.5099983215332	35.51	100.0	100.0	100.0	99.37	99.37000274658205	99.37	PASS	0.4300551409231345	-2.8434091316982117	-3.112106657343448	0.0005572863	PL
MYO15A	0.001858736	4	2152	0.0013016638	84	64598	1294.51371894416	0.513965005550744	0.3714880595017759	697.2830876848333	1.0	MYO15A	39.85	39.84999847412109	39.85	100.0	100.0	100.0	99.91	99.91000366210938	99.91	PASS	0.4300551409231345	-2.8434091316982117	-3.112106657343448	0.0005570721999999999	PL
NIPAL4	0.000464684	1	2152	0.00142484	92	64598	712.183179438153	-1.61647804743187	0.3758624368301304	705.4937939301548	1.0	NIPAL4	35.68	35.68000030517578	35.68	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.42497107490481795	-2.8484931977165284	-2.8525917121584277	-0.000960156	NFE
IQCE	0.00325279	7	2152	0.0024470809	158	64598	1133.40882277927	0.410615887635731	0.38017688652432735	713.5920160061625	1.0	IQCE	39.87	39.869998931884766	39.87	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.4200142903113859	-2.8534499823099604	-3.054386588991412	0.0008057091000000004	PL
MC2R	0.000929368	2	2152	0.0006039875	39	64598	1642.55607446836	0.621731278684541	0.3827701192155421	718.4595137675725	1.0	MC2R	37.04	37.040000915527344	37.04	100.0	100.0	100.0	99.86	99.86000061035156	99.86	PASS	0.4170619725835851	-2.856402300037761	-3.215520204664996	0.00032538049999999996	PL
GNRHR	0.00418215	9	2152	0.0058397254	377	64598	746.354774190287	-0.481655723605555	0.38607881808390354	724.669941543487	1.0	GNRHR	38.08	38.08000183105469	38.08	100.0	100.0	100.0	99.18	99.18000030517578	99.18	PASS	0.4133240249535873	-2.860140247667759	-2.8729453152043134	-0.0016575753999999998	NFE
COG7	0.000464684	1	2152	0.000216819	14	64598	1841.34527241807	1.09975878422377	0.38836226752864655	728.9559761512696	1.0	COG7	39.19	39.18999862670898	39.19	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.41076297186427796	-2.8627013007570685	-3.2651352311147788	0.000247865	PL
ERCC1	0.000464684	1	2152	0.0002168049	14	64598	1841.34527241807	1.09985260746591	0.38836226752864655	728.9559761512696	1.0	ERCC1	38.04	38.040000915527344	38.04	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.41076297186427796	-2.8627013007570685	-3.2651352311147788	0.0002478791	PL
MYO3A	0.000464684	1	2152	0.0002168823	14	64598	1841.34527241807	1.09933765292102	0.38836226752864655	728.9559761512696	1.0	MYO3A	36.8	36.79999923706055	36.8	100.0	100.0	100.0	98.84	98.83999633789062	98.84	PASS	0.41076297186427796	-2.8627013007570685	-3.2651352311147788	0.0002478017	PL
TRMT10C	0.000469043	1	2152	0.0002237835	14	64598	1841.34527241807	1.06761652187973	0.38836226752864655	728.9559761512696	1.0	TRMT10C	38.36	38.36000061035156	38.36	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.41076297186427796	-2.8627013007570685	-3.2651352311147788	0.0002452595	PL
SLC13A5	0.000464684	1	2152	0.0002168204	14	64598	1841.34527241807	1.09974946877385	0.38836226752864655	728.9559761512696	1.0	SLC13A5	37.2	37.20000076293945	37.2	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.41076297186427796	-2.8627013007570685	-3.2651352311147788	0.00024786359999999996	PL
COQ4	0.000464684	1	2152	0.0002168274	14	64598	1841.34527241807	1.09970289242647	0.38836226752864655	728.9559761512696	1.0	COQ4	38.4	38.400001525878906	38.4	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.41076297186427796	-2.8627013007570685	-3.2651352311147788	0.00024785659999999995	PL
SETX	0.000464684	1	2152	0.0002170172	14	64598	1841.34527241807	1.09844058082351	0.38836226752864655	728.9559761512696	1.0	SETX	34.59	34.59000015258789	34.59	100.0	100.0	100.0	99.17	99.16999816894533	99.17	PASS	0.41076297186427796	-2.8627013007570685	-3.2651352311147788	0.00024766679999999996	PL
NADSYN1	0.002323424	5	2152	0.0015950248	103	64598	1088.44187918697	0.542673598879817	0.4027114983378951	755.8894823802291	1.0	NADSYN1	40.45	40.45000076293945	40.45	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.39500597011094957	-2.878458302510397	-3.036805243462279	0.0007283992000000001	PL
NR2E3	0.00232342	5	2152	0.0015961146	103	64598	1088.44187918697	0.541685730972999	0.4027114983378951	755.8894823802291	1.0	NR2E3	42.21	42.209999084472656	42.21	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.39500597011094957	-2.878458302510397	-3.036805243462279	0.0007273054000000001	PL
PDE6B	0.0	0	2152	0.0006659745	43	64598	834.002704564838	0.0	0.4049301938974592	760.053973945531	1.0	PDE6B	42.51	42.5099983215332	42.51	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.3926198385584574	-2.880844434062889	-2.921167459001864	-0.0006659745	NFE
MSH2	0.0	0	2152	0.0006702395	43	64598	834.002704564838	0.0	0.4049301938974592	760.053973945531	1.0	MSH2	40.54	40.540000915527344	40.54	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.3926198385584574	-2.880844434062889	-2.921167459001864	-0.0006702395	NFE
SMARCAL1	0.0	0	2152	0.0006669935	43	64598	834.002704564838	0.0	0.4049301938974592	760.053973945531	1.0	SMARCAL1	36.5	36.5	36.5	100.0	100.0	100.0	99.88	99.87999725341795	99.88	PASS	0.3926198385584574	-2.880844434062889	-2.921167459001864	-0.0006669935	NFE
RAB23	0.0	0	2152	0.0006661665	43	64598	834.002704564838	0.0	0.4049301938974592	760.053973945531	1.0	RAB23	39.42	39.41999816894531	39.42	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.3926198385584574	-2.880844434062889	-2.921167459001864	-0.0006661665	NFE
MFN2	0.0	0	2152	0.0006659517	43	64598	834.002704564838	0.0	0.4049301938974592	760.053973945531	1.0	MFN2	36.89	36.88999938964844	36.89	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.3926198385584574	-2.880844434062889	-2.921167459001864	-0.0006659517	NFE
TCIRG1	0.0	0	2152	0.0006813967	44	64598	813.176382218059	0.0	0.40494629698008255	760.0841994316149	1.0	TCIRG1	44.7	44.70000076293945	44.7	100.0	100.0	100.0	100.0	100.0	100.0	PASS	0.3926025680733781	-2.8808617045479683	-2.9101847565605374	-0.0006813967	NFE
