symbol	min(mean_depth)	avg(mean_depth)	max(mean_depth)	min(pct10x)	avg(pct10x)	max(pct10x)	min(pct20x)	avg(pct20x)	max(pct20x)
OR1F1	37.54	37.540000915527344	37.54	100.0	100.0	100.0	99.57	99.56999969482422	99.57
N4BP2L1	37.44	37.439998626708984	37.44	100.0	100.0	100.0	100.0	100.0	100.0
NACC1	38.25	38.25	38.25	100.0	100.0	100.0	100.0	100.0	100.0
ZBED9	38.99	38.9900016784668	38.99	100.0	100.0	100.0	99.82	99.81999969482422	99.82
PAPPA-AS1	32.84	32.84000015258789	32.84	100.0	100.0	100.0	100.0	100.0	100.0
CCNYL2	35.58	35.58000183105469	35.58	100.0	100.0	100.0	98.91	98.91000366210938	98.91
LINC01301	36.08	36.08000183105469	36.08	100.0	100.0	100.0	100.0	100.0	100.0
LINC00907	34.89	34.88999938964844	34.89	100.0	100.0	100.0	99.41	99.41000366210938	99.41
ITIH4-AS1	41.83	41.83000183105469	41.83	100.0	100.0	100.0	100.0	100.0	100.0
MYLK-AS2	32.65	32.650001525878906	32.65	100.0	100.0	100.0	100.0	100.0	100.0
CNTNAP1	36.6	36.599998474121094	36.6	100.0	100.0	100.0	99.89	99.88999938964844	99.89
ZNF250	37.12	37.119998931884766	37.12	100.0	100.0	100.0	99.83	99.83000183105469	99.83
KLHL33	43.3	43.29999923706055	43.3	100.0	100.0	100.0	100.0	100.0	100.0
EPB42	35.04	35.040000915527344	35.04	100.0	100.0	100.0	100.0	100.0	100.0
CADM3	35.04	35.040000915527344	35.04	99.39	99.38999938964844	99.39	95.09	95.08999633789062	95.09
PIGG	35.42	35.41999816894531	35.42	100.0	100.0	100.0	99.4	99.4000015258789	99.4
LOC112268306	17.07	17.06999969482422	17.07	100.0	100.0	100.0	2.22	2.2200000286102295	2.22
TBC1D3J	29.59	29.59000015258789	29.59	94.06	94.05999755859375	94.06	72.89	72.88999938964844	72.89
ARF3	42.83	42.83000183105469	42.83	100.0	100.0	100.0	99.97	99.97000122070312	99.97
BATF2	33.87	33.869998931884766	33.87	100.0	100.0	100.0	99.67	99.66999816894531	99.67
SDR16C5	37.5	37.5	37.5	100.0	100.0	100.0	100.0	100.0	100.0
DPP9	43.78	43.779998779296875	43.78	100.0	100.0	100.0	100.0	100.0	100.0
DOCK11	18.47	18.469999313354492	18.47	98.86	98.86000061035156	98.86	37.15	37.150001525878906	37.15
GLE1	35.93	35.93000030517578	35.93	100.0	100.0	100.0	100.0	100.0	100.0
OR5D14	34.88	34.880001068115234	34.88	100.0	100.0	100.0	100.0	100.0	100.0
OR52E4	39.61	39.61000061035156	39.61	100.0	100.0	100.0	100.0	100.0	100.0
OR52E6	40.04	40.040000915527344	40.04	100.0	100.0	100.0	100.0	100.0	100.0
GTDC1	36.79	36.790000915527344	36.79	100.0	100.0	100.0	100.0	100.0	100.0
AP1G1	34.87	34.869998931884766	34.87	100.0	100.0	100.0	99.09	99.08999633789062	99.09
PLXNB1	40.18	40.18000030517578	40.18	100.0	100.0	100.0	100.0	100.0	100.0
OR10X1	23.76	23.760000228881836	23.76	100.0	100.0	100.0	76.45	76.44999694824219	76.45
LOC105370634	29.88	29.8799991607666	29.88	100.0	100.0	100.0	99.43	99.43000030517578	99.43
MIR2681	28.63	28.6299991607666	28.63	100.0	100.0	100.0	100.0	100.0	100.0
MIR4652	33.09	33.09000015258789	33.09	100.0	100.0	100.0	100.0	100.0	100.0
LOC101927389	33.79	33.790000915527344	33.79	100.0	100.0	100.0	100.0	100.0	100.0
LOC107985050	39.88	39.880001068115234	39.88	100.0	100.0	100.0	100.0	100.0	100.0
LOC107987251	40.91	40.90999984741211	40.91	99.85	99.8499984741211	99.85	97.99	97.98999786376953	97.99
LOC105371705	37.78	37.779998779296875	37.78	100.0	100.0	100.0	100.0	100.0	100.0
LOC107985156	35.1	35.099998474121094	35.1	100.0	100.0	100.0	100.0	100.0	100.0
MIR3125	51.85	51.849998474121094	51.85	100.0	100.0	100.0	100.0	100.0	100.0
MIR4258	35.44	35.439998626708984	35.44	100.0	100.0	100.0	100.0	100.0	100.0
EBLN3P	36.06	36.060001373291016	36.06	100.0	100.0	100.0	100.0	100.0	100.0
PHLPP2	36.8	36.79999923706055	36.8	100.0	100.0	100.0	100.0	100.0	100.0
XPO7	35.43	35.43000030517578	35.43	100.0	100.0	100.0	100.0	100.0	100.0
LINC00689	35.28	35.279998779296875	35.28	100.0	100.0	100.0	99.93	99.93000030517578	99.93
LINC00284	35.79	35.790000915527344	35.79	100.0	100.0	100.0	100.0	100.0	100.0
GOLGA2P7	6.29	6.289999961853027	6.29	27.21	27.209999084472656	27.21	10.61	10.609999656677246	10.61
LOC101928380	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC112267966	38.29	38.290000915527344	38.29	100.0	100.0	100.0	100.0	100.0	100.0
LOC107986487	36.05	36.04999923706055	36.05	100.0	100.0	100.0	100.0	100.0	100.0
LOC105378882	35.85	35.849998474121094	35.85	100.0	100.0	100.0	100.0	100.0	100.0
LOC105369539	38.47	38.470001220703125	38.47	100.0	100.0	100.0	100.0	100.0	100.0
LOC105369586	40.39	40.38999938964844	40.39	100.0	100.0	100.0	100.0	100.0	100.0
LOC105375743	38.3	38.29999923706055	38.3	100.0	100.0	100.0	100.0	100.0	100.0
LOC105373741	32.61	32.61000061035156	32.61	100.0	100.0	100.0	100.0	100.0	100.0
LOC105373909	33.31	33.310001373291016	33.31	100.0	100.0	100.0	100.0	100.0	100.0
LOC108783654	48.9	48.900001525878906	48.9	100.0	100.0	100.0	100.0	100.0	100.0
SNORD31B	33.06	33.060001373291016	33.06	100.0	100.0	100.0	100.0	100.0	100.0
TDRKH	34.96	34.959999084472656	34.96	100.0	100.0	100.0	100.0	100.0	100.0
C2orf54	38.69	38.689998626708984	38.69	100.0	100.0	100.0	98.73	98.7300033569336	98.73
GAGE13	6.82	6.820000171661377	6.82	30.2	30.200000762939453	30.2	5.34	5.340000152587891	5.34
LOC107984200	35.59	35.59000015258789	35.59	100.0	100.0	100.0	99.98	99.9800033569336	99.98
LOC107984262	41.65	41.650001525878906	41.65	100.0	100.0	100.0	98.36	98.36000061035156	98.36
LOC107984294	34.87	34.869998931884766	34.87	100.0	100.0	100.0	100.0	100.0	100.0
EPN2-AS1	42.24	42.2400016784668	42.24	100.0	100.0	100.0	100.0	100.0	100.0
LOC107984619	34.17	34.16999816894531	34.17	100.0	100.0	100.0	100.0	100.0	100.0
LOC105370126	33.55	33.54999923706055	33.55	100.0	100.0	100.0	100.0	100.0	100.0
LOC107985278	32.8	32.79999923706055	32.8	100.0	100.0	100.0	100.0	100.0	100.0
LOC107984001	34.2	34.20000076293945	34.2	100.0	100.0	100.0	100.0	100.0	100.0
LOC105375238	38.99	38.9900016784668	38.99	100.0	100.0	100.0	100.0	100.0	100.0
IL20RB-AS1	32.48	32.47999954223633	32.48	100.0	100.0	100.0	98.94	98.94000244140625	98.94
LOC107986154	36.8	36.79999923706055	36.8	100.0	100.0	100.0	100.0	100.0	100.0
LOC105379371	39.33	39.33000183105469	39.33	100.0	100.0	100.0	100.0	100.0	100.0
LOC105378651	31.71	31.709999084472656	31.71	100.0	100.0	100.0	99.87	99.87000274658203	99.87
LOC107985231	41.01	41.0099983215332	41.01	100.0	100.0	100.0	100.0	100.0	100.0
LOC105372903	40.75	40.75	40.75	100.0	100.0	100.0	100.0	100.0	100.0
HIST3H2BB	44.82	44.81999969482422	44.82	100.0	100.0	100.0	100.0	100.0	100.0
ZDHHC21	35.65	35.650001525878906	35.65	100.0	100.0	100.0	99.91	99.91000366210938	99.91
PPP4R1	36.68	36.68000030517578	36.68	100.0	100.0	100.0	100.0	100.0	100.0
LOC105371505	37.63	37.630001068115234	37.63	100.0	100.0	100.0	100.0	100.0	100.0
LOC105370213	35.57	35.56999969482422	35.57	100.0	100.0	100.0	100.0	100.0	100.0
LOC105370231	39.09	39.09000015258789	39.09	100.0	100.0	100.0	100.0	100.0	100.0
LOC105370786	38.36	38.36000061035156	38.36	100.0	100.0	100.0	99.51	99.51000213623047	99.51
LOC105376718	41.5	41.5	41.5	100.0	100.0	100.0	100.0	100.0	100.0
LOC105371102	43.46	43.459999084472656	43.46	100.0	100.0	100.0	100.0	100.0	100.0
LOC101926948	35.08	35.08000183105469	35.08	100.0	100.0	100.0	100.0	100.0	100.0
LINC02088	40.85	40.849998474121094	40.85	100.0	100.0	100.0	100.0	100.0	100.0
TPI1P3	39.67	39.66999816894531	39.67	100.0	100.0	100.0	100.0	100.0	100.0
LINC01138	36.9	36.900001525878906	36.9	100.0	100.0	100.0	99.32	99.31999969482422	99.32
PARGP1	35.47	35.470001220703125	35.47	100.0	100.0	100.0	99.52	99.5199966430664	99.52
SMIM34A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC646127	18.4	18.399999618530273	18.4	99.86	99.86000061035156	99.86	36.67	36.66999816894531	36.67
WASIR1	2.23	2.2300000190734863	2.23	10.68	10.680000305175781	10.68	0.0	0.0	0.0
EIF1AD	35.24	35.2400016784668	35.24	100.0	100.0	100.0	100.0	100.0	100.0
TEX46	34.33	34.33000183105469	34.33	100.0	100.0	100.0	100.0	100.0	100.0
LOC107984758	34.87	34.869998931884766	34.87	100.0	100.0	100.0	100.0	100.0	100.0
LOC107984781	35.54	35.540000915527344	35.54	100.0	100.0	100.0	99.87	99.87000274658203	99.87
LOC107985387	33.9	33.900001525878906	33.9	100.0	100.0	100.0	100.0	100.0	100.0
LOC107985561	39.35	39.349998474121094	39.35	100.0	100.0	100.0	100.0	100.0	100.0
HMGN3	37.54	37.540000915527344	37.54	100.0	100.0	100.0	100.0	100.0	100.0
SYNJ2BP-COX16	37.62	37.619998931884766	37.62	100.0	100.0	100.0	100.0	100.0	100.0
ZNF587B	33.7	33.70000076293945	33.7	100.0	100.0	100.0	99.52	99.5199966430664	99.52
CCDC74A	42.9	42.900001525878906	42.9	100.0	100.0	100.0	99.0	99.0	99.0
FAM153B	26.7	26.700000762939453	26.7	94.2	94.19999694824219	94.2	73.52	73.5199966430664	73.52
LOC105376476	36.24	36.2400016784668	36.24	100.0	100.0	100.0	100.0	100.0	100.0
LOC105372869	35.46	35.459999084472656	35.46	100.0	100.0	100.0	100.0	100.0	100.0
LOC105373570	32.9	32.900001525878906	32.9	100.0	100.0	100.0	99.16	99.16000366210938	99.16
LOC107986268	33.73	33.72999954223633	33.73	100.0	100.0	100.0	95.67	95.66999816894531	95.67
LOC107986276	33.64	33.63999938964844	33.64	100.0	100.0	100.0	99.04	99.04000091552734	99.04
LOC105369177	34.17	34.16999816894531	34.17	100.0	100.0	100.0	100.0	100.0	100.0
LOC105373440	34.48	34.47999954223633	34.48	100.0	100.0	100.0	100.0	100.0	100.0
LOC105377305	38.27	38.27000045776367	38.27	100.0	100.0	100.0	100.0	100.0	100.0
C11orf45	38.74	38.7400016784668	38.74	100.0	100.0	100.0	99.72	99.72000122070312	99.72
LOC105370461	34.88	34.880001068115234	34.88	100.0	100.0	100.0	98.72	98.72000122070312	98.72
C11orf96	43.02	43.02000045776367	43.02	100.0	100.0	100.0	95.11	95.11000061035156	95.11
FNBP1L	36.98	36.97999954223633	36.98	100.0	100.0	100.0	100.0	100.0	100.0
CLCN7	44.79	44.790000915527344	44.79	100.0	100.0	100.0	100.0	100.0	100.0
LOC107986553	54.61	54.61000061035156	54.61	100.0	100.0	100.0	100.0	100.0	100.0
LOC107986638	36.47	36.470001220703125	36.47	100.0	100.0	100.0	100.0	100.0	100.0
LOC105378544	41.18	41.18000030517578	41.18	100.0	100.0	100.0	100.0	100.0	100.0
LOC105376739	44.93	44.93000030517578	44.93	100.0	100.0	100.0	100.0	100.0	100.0
DCAF8L2	18.91	18.90999984741211	18.91	95.1	95.0999984741211	95.1	47.14	47.13999938964844	47.14
ATP11C	18.82	18.81999969482422	18.82	99.13	99.12999725341797	99.13	43.22	43.220001220703125	43.22
LOC107984110	34.27	34.27000045776367	34.27	100.0	100.0	100.0	100.0	100.0	100.0
DSP	36.48	36.47999954223633	36.48	100.0	100.0	100.0	99.74	99.73999786376953	99.74
WNT7A	41.7	41.70000076293945	41.7	100.0	100.0	100.0	100.0	100.0	100.0
ADPRHL2	43.5	43.5	43.5	100.0	100.0	100.0	100.0	100.0	100.0
COMMD8	39.5	39.5	39.5	100.0	100.0	100.0	100.0	100.0	100.0
FBXO34	37.59	37.59000015258789	37.59	100.0	100.0	100.0	100.0	100.0	100.0
LINC01732	41.92	41.91999816894531	41.92	100.0	100.0	100.0	100.0	100.0	100.0
LINC01266	35.81	35.810001373291016	35.81	100.0	100.0	100.0	100.0	100.0	100.0
LOC101927164	32.17	32.16999816894531	32.17	100.0	100.0	100.0	99.77	99.7699966430664	99.77
LINC01635	34.41	34.40999984741211	34.41	100.0	100.0	100.0	100.0	100.0	100.0
CXorf40A	16.4	16.399999618530273	16.4	89.98	89.9800033569336	89.98	26.99	26.989999771118164	26.99
MIR6083	37.5	37.5	37.5	100.0	100.0	100.0	100.0	100.0	100.0
MIR6755	39.24	39.2400016784668	39.24	100.0	100.0	100.0	100.0	100.0	100.0
LCAT	39.92	39.91999816894531	39.92	100.0	100.0	100.0	100.0	100.0	100.0
MSX2P1	38.97	38.970001220703125	38.97	100.0	100.0	100.0	100.0	100.0	100.0
LOC606724	24.88	24.8799991607666	24.88	96.85	96.8499984741211	96.85	67.08	67.08000183105469	67.08
SNORA24	48.63	48.630001068115234	48.63	100.0	100.0	100.0	100.0	100.0	100.0
SNORD32B	44.92	44.91999816894531	44.92	100.0	100.0	100.0	100.0	100.0	100.0
TTLL3	39.13	39.130001068115234	39.13	100.0	100.0	100.0	100.0	100.0	100.0
PLEKHG1	36.41	36.40999984741211	36.41	100.0	100.0	100.0	99.78	99.77999877929688	99.78
IER3	39.85	39.849998474121094	39.85	100.0	100.0	100.0	100.0	100.0	100.0
RAB5A	36.13	36.130001068115234	36.13	100.0	100.0	100.0	98.82	98.81999969482422	98.82
SLC28A1	35.09	35.09000015258789	35.09	100.0	100.0	100.0	96.5	96.5	96.5
SPNS3	38.52	38.52000045776367	38.52	100.0	100.0	100.0	100.0	100.0	100.0
TMEM31	20.16	20.15999984741211	20.16	100.0	100.0	100.0	55.46	55.459999084472656	55.46
PGM2L1	37.1	37.099998474121094	37.1	100.0	100.0	100.0	99.86	99.86000061035156	99.86
GSKIP	39.01	39.0099983215332	39.01	100.0	100.0	100.0	100.0	100.0	100.0
LOC101927057	40.19	40.189998626708984	40.19	100.0	100.0	100.0	100.0	100.0	100.0
LOC101927499	33.63	33.630001068115234	33.63	100.0	100.0	100.0	100.0	100.0	100.0
ZNF709	36.92	36.91999816894531	36.92	100.0	100.0	100.0	100.0	100.0	100.0
MLKL	35.33	35.33000183105469	35.33	100.0	100.0	100.0	98.01	98.01000213623047	98.01
DNAJC18	37.71	37.709999084472656	37.71	100.0	100.0	100.0	100.0	100.0	100.0
RBM45	38.13	38.130001068115234	38.13	100.0	100.0	100.0	100.0	100.0	100.0
TMEM74	38.85	38.849998474121094	38.85	100.0	100.0	100.0	100.0	100.0	100.0
TXLNB	38.33	38.33000183105469	38.33	100.0	100.0	100.0	99.85	99.8499984741211	99.85
HOXD9	36.75	36.75	36.75	100.0	100.0	100.0	100.0	100.0	100.0
ACAT2	38.19	38.189998626708984	38.19	100.0	100.0	100.0	100.0	100.0	100.0
PPP5C	41.72	41.720001220703125	41.72	100.0	100.0	100.0	100.0	100.0	100.0
XRCC1	34.59	34.59000015258789	34.59	100.0	100.0	100.0	100.0	100.0	100.0
PCDH1	36.6	36.599998474121094	36.6	100.0	100.0	100.0	99.31	99.30999755859375	99.31
SPZ1	38.78	38.779998779296875	38.78	100.0	100.0	100.0	100.0	100.0	100.0
ZSCAN10	47.41	47.40999984741211	47.41	100.0	100.0	100.0	100.0	100.0	100.0
HMGN4	34.7	34.70000076293945	34.7	100.0	100.0	100.0	99.39	99.38999938964844	99.39
SURF6	39.78	39.779998779296875	39.78	100.0	100.0	100.0	99.83	99.83000183105469	99.83
ZBTB25	36.69	36.689998626708984	36.69	100.0	100.0	100.0	100.0	100.0	100.0
FXYD1	40.56	40.560001373291016	40.56	100.0	100.0	100.0	100.0	100.0	100.0
OSGEPL1	38.72	38.720001220703125	38.72	100.0	100.0	100.0	100.0	100.0	100.0
KLHL25	43.4	43.400001525878906	43.4	100.0	100.0	100.0	100.0	100.0	100.0
SLC30A5	35.27	35.27000045776367	35.27	100.0	100.0	100.0	97.98	97.9800033569336	97.98
FBXL22	42.54	42.540000915527344	42.54	100.0	100.0	100.0	100.0	100.0	100.0
RPRML	41.49	41.4900016784668	41.49	100.0	100.0	100.0	100.0	100.0	100.0
ECI2	40.45	40.45000076293945	40.45	100.0	100.0	100.0	100.0	100.0	100.0
KCNA10	34.15	34.150001525878906	34.15	100.0	100.0	100.0	100.0	100.0	100.0
ZMIZ1	37.69	37.689998626708984	37.69	100.0	100.0	100.0	97.67	97.66999816894531	97.67
AS3MT	34.37	34.369998931884766	34.37	100.0	100.0	100.0	99.43	99.43000030517578	99.43
RASL11B	37.16	37.15999984741211	37.16	100.0	100.0	100.0	100.0	100.0	100.0
CXorf36	16.52	17.765000343322754	19.01	93.63	96.16999816894531	98.71	30.56	36.984999656677246	43.41
C9orf152	33.24	33.2400016784668	33.24	100.0	100.0	100.0	99.06	99.05999755859375	99.06
PPP1R14C	39.15	39.150001525878906	39.15	100.0	100.0	100.0	100.0	100.0	100.0
DPH6	34.97	34.970001220703125	34.97	100.0	100.0	100.0	99.36	99.36000061035156	99.36
KCNG3	36.06	36.060001373291016	36.06	100.0	100.0	100.0	100.0	100.0	100.0
SEC31B	34.42	34.41999816894531	34.42	100.0	100.0	100.0	99.15	99.1500015258789	99.15
CCDC69	35.82	35.81999969482422	35.82	100.0	100.0	100.0	99.26	99.26000213623047	99.26
PHF19	34.65	34.650001525878906	34.65	100.0	100.0	100.0	99.11	99.11000061035156	99.11
CD207	32.48	32.47999954223633	32.48	100.0	100.0	100.0	99.84	99.83999633789062	99.84
PIGT	36.67	36.66999816894531	36.67	100.0	100.0	100.0	99.91	99.91000366210938	99.91
MATN1	38.95	38.95000076293945	38.95	100.0	100.0	100.0	100.0	100.0	100.0
SCGB2A2	35.92	35.91999816894531	35.92	100.0	100.0	100.0	100.0	100.0	100.0
NFX1	37.63	37.630001068115234	37.63	100.0	100.0	100.0	100.0	100.0	100.0
PIM1	38.95	38.95000076293945	38.95	99.93	99.93000030517578	99.93	95.72	95.72000122070312	95.72
RFC3	36.85	36.849998474121094	36.85	100.0	100.0	100.0	100.0	100.0	100.0
LINC01584	36.48	36.47999954223633	36.48	100.0	100.0	100.0	100.0	100.0	100.0
CCL3	36.19	36.189998626708984	36.19	100.0	100.0	100.0	100.0	100.0	100.0
NFE2L1	38.74	38.7400016784668	38.74	100.0	100.0	100.0	100.0	100.0	100.0
HIST1H2BE	43.11	43.11000061035156	43.11	100.0	100.0	100.0	100.0	100.0	100.0
LYRM9	40.52	40.52000045776367	40.52	100.0	100.0	100.0	100.0	100.0	100.0
DMRTC1B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TM4SF19-TCTEX1D2	36.21	36.209999084472656	36.21	100.0	100.0	100.0	100.0	100.0	100.0
UNC45A	38.11	38.11000061035156	38.11	100.0	100.0	100.0	99.4	99.4000015258789	99.4
IL20	40.25	40.25	40.25	100.0	100.0	100.0	100.0	100.0	100.0
NSUN5P1	28.54	28.540000915527344	28.54	79.34	79.33999633789062	79.34	70.33	70.33000183105469	70.33
LOC105372980	36.75	36.75	36.75	100.0	100.0	100.0	100.0	100.0	100.0
LOC105373373	19.45	19.450000762939453	19.45	96.88	96.87999725341797	96.88	55.31	55.310001373291016	55.31
OR5A2	39.61	39.61000061035156	39.61	100.0	100.0	100.0	100.0	100.0	100.0
CALM2	37.72	37.720001220703125	37.72	100.0	100.0	100.0	100.0	100.0	100.0
FHIT	33.83	33.83000183105469	33.83	100.0	100.0	100.0	100.0	100.0	100.0
ISG20	42.19	42.189998626708984	42.19	100.0	100.0	100.0	100.0	100.0	100.0
ERLIN2	39.89	39.88999938964844	39.89	100.0	100.0	100.0	99.71	99.70999908447266	99.71
MTO1	34.3	34.29999923706055	34.3	100.0	100.0	100.0	98.02	98.0199966430664	98.02
LINC00678	37.87	37.869998931884766	37.87	100.0	100.0	100.0	100.0	100.0	100.0
FLJ31356	34.26	34.2599983215332	34.26	100.0	100.0	100.0	98.67	98.66999816894531	98.67
NUDT4P2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAET1E-AS1	37.85	37.849998474121094	37.85	100.0	100.0	100.0	100.0	100.0	100.0
FAM90A7P	0.07	0.07000000029802322	0.07	0.0	0.0	0.0	0.0	0.0	0.0
PCYT1B-AS1	20.21	20.209999084472656	20.21	100.0	100.0	100.0	38.18	38.18000030517578	38.18
USP12	35.38	35.380001068115234	35.38	100.0	100.0	100.0	100.0	100.0	100.0
GAPDHS	41.03	41.029998779296875	41.03	100.0	100.0	100.0	100.0	100.0	100.0
ZFYVE28	42.26	42.2599983215332	42.26	100.0	100.0	100.0	99.78	99.77999877929688	99.78
TTLL11	39.16	39.15999984741211	39.16	100.0	100.0	100.0	99.85	99.8499984741211	99.85
ZSCAN5C	38.12	38.119998931884766	38.12	100.0	100.0	100.0	100.0	100.0	100.0
C1orf105	39.5	39.5	39.5	100.0	100.0	100.0	100.0	100.0	100.0
ZNF700	33.52	33.52000045776367	33.52	100.0	100.0	100.0	100.0	100.0	100.0
OR51A4	54.31	54.310001373291016	54.31	100.0	100.0	100.0	99.79	99.79000091552734	99.79
OR4K5	33.75	33.75	33.75	100.0	100.0	100.0	100.0	100.0	100.0
ZNF286A	31.94	31.940000534057617	31.94	99.18	99.18000030517578	99.18	89.01	89.01000213623047	89.01
PRR22	43.07	43.06999969482422	43.07	100.0	100.0	100.0	100.0	100.0	100.0
LRRC32	38.54	38.540000915527344	38.54	100.0	100.0	100.0	100.0	100.0	100.0
LINC02406	35.86	35.86000061035156	35.86	100.0	100.0	100.0	100.0	100.0	100.0
LOC105369993	34.41	34.40999984741211	34.41	100.0	100.0	100.0	99.98	99.9800033569336	99.98
LINC02241	34.81	34.810001373291016	34.81	100.0	100.0	100.0	100.0	100.0	100.0
MIR4648	36.6	36.599998474121094	36.6	100.0	100.0	100.0	100.0	100.0	100.0
MIR4769	20.95	20.950000762939453	20.95	100.0	100.0	100.0	66.23	66.2300033569336	66.23
LOC100506990	85.09	85.08999633789062	85.09	90.74	90.73999786376953	90.74	82.7	82.69999694824219	82.7
MIR4324	37.13	37.130001068115234	37.13	100.0	100.0	100.0	100.0	100.0	100.0
MIR4274	40.55	40.54999923706055	40.55	100.0	100.0	100.0	100.0	100.0	100.0
MIR4278	37.62	37.619998931884766	37.62	100.0	100.0	100.0	100.0	100.0	100.0
LOC100294145	35.08	35.08000183105469	35.08	100.0	100.0	100.0	100.0	100.0	100.0
MIR3618	45.6	45.599998474121094	45.6	100.0	100.0	100.0	100.0	100.0	100.0
MIR3910-1	36.9	36.900001525878906	36.9	100.0	100.0	100.0	100.0	100.0	100.0
MIR6877	38.62	38.619998931884766	38.62	100.0	100.0	100.0	100.0	100.0	100.0
MIR6859-3	33.44	33.439998626708984	33.44	100.0	100.0	100.0	100.0	100.0	100.0
LOC100506476	39.85	39.849998474121094	39.85	100.0	100.0	100.0	100.0	100.0	100.0
LOC101926935	30.22	30.219999313354492	30.22	94.81	94.80999755859375	94.81	86.45	86.44999694824219	86.45
OR1A1	30.18	30.18000030517578	30.18	100.0	100.0	100.0	90.54	90.54000091552734	90.54
URB2	40.33	40.33000183105469	40.33	100.0	100.0	100.0	100.0	100.0	100.0
TNIK	34.0	34.0	34.0	100.0	100.0	100.0	99.36	99.36000061035156	99.36
GSTZ1	38.88	38.880001068115234	38.88	100.0	100.0	100.0	100.0	100.0	100.0
LINC00160	41.41	41.40999984741211	41.41	100.0	100.0	100.0	100.0	100.0	100.0
POM121L1P	28.05	28.049999237060547	28.05	97.75	97.75	97.75	74.77	74.7699966430664	74.77
RPL19P12	37.62	37.619998931884766	37.62	100.0	100.0	100.0	98.15	98.1500015258789	98.15
LOC105372435	34.93	34.93000030517578	34.93	100.0	100.0	100.0	100.0	100.0	100.0
LOC105372255	38.2	38.20000076293945	38.2	100.0	100.0	100.0	100.0	100.0	100.0
LOC107986436	28.73	28.729999542236328	28.73	100.0	100.0	100.0	94.72	94.72000122070312	94.72
LOC105377945	37.91	37.90999984741211	37.91	100.0	100.0	100.0	100.0	100.0	100.0
LOC105378801	35.57	35.56999969482422	35.57	100.0	100.0	100.0	100.0	100.0	100.0
LOC105378878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC107986942	39.23	39.22999954223633	39.23	100.0	100.0	100.0	99.38	99.37999725341797	99.38
LINC02013	35.25	35.25	35.25	100.0	100.0	100.0	100.0	100.0	100.0
POTEB2	4.34	4.340000152587891	4.34	12.15	12.149999618530273	12.15	1.84	1.840000033378601	1.84
KRTAP24-1	34.39	34.38999938964844	34.39	100.0	100.0	100.0	99.76	99.76000213623047	99.76
GAGE10	22.53	22.530000686645508	22.53	79.86	79.86000061035156	79.86	62.92	62.91999816894531	62.92
DCDC2B	33.4	33.400001525878906	33.4	100.0	100.0	100.0	100.0	100.0	100.0
PQLC2L	34.25	34.25	34.25	100.0	100.0	100.0	99.64	99.63999938964844	99.64
LINC00506	35.47	35.470001220703125	35.47	100.0	100.0	100.0	99.88	99.87999725341797	99.88
EGFR-AS1	42.67	42.66999816894531	42.67	100.0	100.0	100.0	100.0	100.0	100.0
LOC105369915	37.21	37.209999084472656	37.21	100.0	100.0	100.0	100.0	100.0	100.0
LOC105370168	38.87	38.869998931884766	38.87	100.0	100.0	100.0	100.0	100.0	100.0
LOC107985439	34.11	34.11000061035156	34.11	100.0	100.0	100.0	96.7	96.69999694824219	96.7
LOC102724289	33.37	33.369998931884766	33.37	100.0	100.0	100.0	100.0	100.0	100.0
LOC105374528	36.18	36.18000030517578	36.18	100.0	100.0	100.0	100.0	100.0	100.0
LOC105379386	37.82	37.81999969482422	37.82	100.0	100.0	100.0	100.0	100.0	100.0
LOC105369410	36.33	36.33000183105469	36.33	100.0	100.0	100.0	100.0	100.0	100.0
LOC105379508	122.56	122.55999755859375	122.56	97.66	97.66000366210938	97.66	87.9	87.9000015258789	87.9
CLIC2	18.02	18.020000457763672	18.02	97.55	97.55000305175781	97.55	35.97	35.970001220703125	35.97
LOC102724830	32.96	32.959999084472656	32.96	100.0	100.0	100.0	99.94	99.94000244140625	99.94
LRRTM3	37.08	37.08000183105469	37.08	100.0	100.0	100.0	99.57	99.56999969482422	99.57
